agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,0,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,1,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,2,0,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,3,0,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,4,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,5,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,6,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,7,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,8,0,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,9,0,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,10,0,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
HAL Generalist Agent__claude-3-7-sonnet-20250219__taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,HAL Generalist Agent,claude-3-7-sonnet-20250219,taubench_airline,11,1,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636,2025-05-01,34.581165000000006,50,22,taubench_airline_hal_generalist_agent_claude37sonnet20250219_high_1746060636_UPLOAD.zip
